DateTime,TemperatureF,Humidity,Hour_y,Minute_y,Day_y,Weekend,Holiday,TotalUsage
02-08-2017 10:00,82.6,75,10,600,4,0,0,35.84303333
02-08-2017 11:00,83.3,74,11,660,4,0,0,35.55831667
02-08-2017 12:00,84.4,66,12,720,4,0,0,40.7418
02-08-2017 13:00,82.6,73,13,780,4,0,0,37.01491667
02-08-2017 14:00,82.6,64,14,840,4,0,0,35.5208
02-08-2017 15:00,82.2,66,15,900,4,0,0,36.6816
02-08-2017 16:00,82.8,72,16,960,4,0,0,44.44598333
02-08-2017 17:00,83.1,67,17,1020,4,0,0,44.04121667
02-08-2017 18:00,83.7,66,18,1080,4,0,0,45.27021667
02-08-2017 19:00,83.8,65,19,1140,4,0,0,46.9167
02-08-2017 20:00,82,72,20,1200,4,0,0,45.80815
02-08-2017 21:00,81,76,21,1260,4,0,0,46.89763333
02-08-2017 22:00,79.7,81,22,1320,4,0,0,46.90336667
02-08-2017 23:00,77.9,83,23,1380,4,0,0,38.73208333
03-08-2017 00:00,77.7,85,0,0,5,0,0,34.36675
03-08-2017 01:00,77.5,86,1,60,5,0,0,30.16568333
03-08-2017 02:00,77.5,86,2,120,5,0,0,32.61575
03-08-2017 03:00,77.2,87,3,180,5,0,0,22.68258333
03-08-2017 04:00,77.2,86,4,240,5,0,0,18.57576667
03-08-2017 05:00,76.8,85,5,300,5,0,0,19.85758333
03-08-2017 06:00,77,90,6,360,5,0,0,19.3519
03-08-2017 07:00,76.5,85,7,420,5,0,0,23.54076667
03-08-2017 08:00,77.7,85,8,480,5,0,0,20.28916667
03-08-2017 09:00,75.9,90,9,540,5,0,0,21.3317
03-08-2017 10:00,77.7,83,10,600,5,0,0,28.71215
03-08-2017 11:00,81,73,11,660,5,0,0,32.97773333
03-08-2017 12:00,82.4,63,12,720,5,0,0,38.55195
03-08-2017 13:00,83.5,67,13,780,5,0,0,37.3642
03-08-2017 14:00,86.9,53,14,840,5,0,0,40.8855
03-08-2017 15:00,89.1,48,15,900,5,0,0,47.54105
03-08-2017 16:00,89.4,47,16,960,5,0,0,58.39341667
03-08-2017 17:00,90.5,43,17,1020,5,0,0,56.73171667
03-08-2017 18:00,90.9,43,18,1080,5,0,0,57.7218
03-08-2017 19:00,91.4,45,19,1140,5,0,0,57.12308333
03-08-2017 20:00,89.8,50,20,1200,5,0,0,55.1594
03-08-2017 21:00,88.9,51,21,1260,5,0,0,56.13098333
03-08-2017 22:00,87.6,54,22,1320,5,0,0,50.2823
03-08-2017 23:00,86.4,58,23,1380,5,0,0,40.72903333
04-08-2017 00:00,85.6,61,0,0,6,0,0,33.83453333
04-08-2017 01:00,84.6,63,1,60,6,0,0,31.05511667
04-08-2017 02:00,83.1,70,2,120,6,0,0,28.40938333
04-08-2017 03:00,82.2,71,3,180,6,0,0,29.47796667
04-08-2017 04:00,80.4,73,4,240,6,0,0,25.73753333
04-08-2017 05:00,79.5,75,5,300,6,0,0,23.7807
04-08-2017 06:00,77.4,80,6,360,6,0,0,20.69878333
04-08-2017 07:00,77.2,81,7,420,6,0,0,20.6148
04-08-2017 08:00,77.7,79,8,480,6,0,0,24.14466667
04-08-2017 09:00,80.6,71,9,540,6,0,0,28.4728
04-08-2017 10:00,82.9,66,10,600,6,0,0,29.12893333
04-08-2017 11:00,87.1,53,11,660,6,0,0,40.59053333
04-08-2017 12:00,89.4,48,12,720,6,0,0,38.25011667
04-08-2017 13:00,92.1,43,13,780,6,0,0,47.84105
04-08-2017 14:00,93.4,35,14,840,6,0,0,52.05635
04-08-2017 15:00,94.3,37,15,900,6,0,0,48.22901667
04-08-2017 16:00,87.4,56,16,960,6,0,0,61.84826667
04-08-2017 17:00,93.7,37,17,1020,6,0,0,65.30473333
04-08-2017 18:00,94.3,36,18,1080,6,0,0,69.8194
04-08-2017 19:00,95,33,19,1140,6,0,0,63.86168333
04-08-2017 20:00,93.2,37,20,1200,6,0,0,56.53161667
04-08-2017 21:00,91.9,40,21,1260,6,0,0,55.18131667
04-08-2017 22:00,90.9,40,22,1320,6,0,0,55.3624
04-08-2017 23:00,85.6,63,23,1380,6,0,0,48.14326667
05-08-2017 00:00,83.8,67,0,0,7,1,0,42.68986667
05-08-2017 01:00,82.9,66,1,60,7,1,0,38.08303333
05-08-2017 02:00,81.5,70,2,120,7,1,0,30.40001667
05-08-2017 03:00,80.8,72,3,180,7,1,0,28.43601667
05-08-2017 04:00,78.3,74,4,240,7,1,0,29.5595
05-08-2017 05:00,77.7,83,5,300,7,1,0,24.64158333
05-08-2017 06:00,77.2,85,6,360,7,1,0,20.28121667
05-08-2017 07:00,77.4,88,7,420,7,1,0,23.6911
05-08-2017 08:00,77.7,88,8,480,7,1,0,22.57428333
05-08-2017 09:00,80.4,83,9,540,7,1,0,28.01523333
05-08-2017 10:00,82.8,72,10,600,7,1,0,35.76646667
05-08-2017 11:00,86,60,11,660,7,1,0,46.19518333
05-08-2017 12:00,88.7,52,12,720,7,1,0,48.28243333
05-08-2017 13:00,92.1,43,13,780,7,1,0,56.13265
05-08-2017 14:00,95,38,14,840,7,1,0,58.87743333
05-08-2017 15:00,95.2,35,15,900,7,1,0,67.12566667
05-08-2017 16:00,96.3,33,16,960,7,1,0,69.1437
05-08-2017 17:00,96.8,31,17,1020,7,1,0,71.36483333
05-08-2017 18:00,97.5,29,18,1080,7,1,0,63.2058
05-08-2017 19:00,96.3,34,19,1140,7,1,0,60.59845
05-08-2017 20:00,95.4,36,20,1200,7,1,0,62.60896667
05-08-2017 21:00,93.7,46,21,1260,7,1,0,55.7285
05-08-2017 22:00,91.2,52,22,1320,7,1,0,55.77548333
05-08-2017 23:00,88.7,57,23,1380,7,1,0,49.17908333
06-08-2017 00:00,86.7,64,0,0,1,1,0,43.19513333
06-08-2017 01:00,84.9,66,1,60,1,1,0,36.78396667
06-08-2017 02:00,83.5,73,2,120,1,1,0,30.9118
06-08-2017 03:00,82.6,78,3,180,1,1,0,29.60383333
06-08-2017 04:00,81.7,81,4,240,1,1,0,27.27625
06-08-2017 05:00,81.1,82,5,300,1,1,0,23.3182
06-08-2017 06:00,79.3,83,6,360,1,1,0,24.82073333
06-08-2017 07:00,78.8,83,7,420,1,1,0,25.29813333
06-08-2017 08:00,78.6,84,8,480,1,1,0,29.46731667
06-08-2017 09:00,81.1,81,9,540,1,1,0,27.89298333
06-08-2017 10:00,82.9,75,10,600,1,1,0,31.226
06-08-2017 11:00,83.7,74,11,660,1,1,0,41.7394
06-08-2017 12:00,85.5,66,12,720,1,1,0,48.20193333
06-08-2017 13:00,87.4,59,13,780,1,1,0,52.92353333
06-08-2017 14:00,89.4,53,14,840,1,1,0,58.46601667
06-08-2017 15:00,91.6,52,15,900,1,1,0,57.41418333
06-08-2017 16:00,95.4,41,16,960,1,1,0,66.19285
06-08-2017 17:00,95.5,37,17,1020,1,1,0,73.67295
06-08-2017 18:00,97.5,32,18,1080,1,1,0,71.75276667
06-08-2017 19:00,97,31,19,1140,1,1,0,64.06053333
06-08-2017 20:00,95.9,39,20,1200,1,1,0,65.46025
06-08-2017 21:00,93.6,52,21,1260,1,1,0,61.40208333
06-08-2017 22:00,90.1,61,22,1320,1,1,0,56.8544
06-08-2017 23:00,88.3,63,23,1380,1,1,0,51.84956667
07-08-2017 00:00,87.6,66,0,0,2,0,0,42.53873333
07-08-2017 01:00,85.8,72,1,60,2,0,0,35.19053333
07-08-2017 02:00,83.8,76,2,120,2,0,0,29.44315
07-08-2017 03:00,77.2,87,3,180,2,0,0,27.05075
07-08-2017 04:00,72.7,93,4,240,2,0,0,24.7463
07-08-2017 05:00,72,93,5,300,2,0,0,19.3425
07-08-2017 06:00,72.9,91,6,360,2,0,0,20.33566667
07-08-2017 07:00,72.7,94,7,420,2,0,0,21.72321667
07-08-2017 08:00,72.9,96,8,480,2,0,0,20.10086667
07-08-2017 09:00,73.6,97,9,540,2,0,0,15.79236667
07-08-2017 10:00,74.8,98,10,600,2,0,0,16.85135
07-08-2017 11:00,75,97,11,660,2,0,0,20.18265
07-08-2017 12:00,75.4,97,12,720,2,0,0,19.85735
07-08-2017 13:00,73.9,96,13,780,2,0,0,18.61266667
07-08-2017 14:00,74.5,95,14,840,2,0,0,20.31513333
07-08-2017 15:00,75.9,92,15,900,2,0,0,23.0626
07-08-2017 16:00,78.3,76,16,960,2,0,0,27.95511667
07-08-2017 17:00,81,73,17,1020,2,0,0,33.9602
07-08-2017 18:00,81.9,71,18,1080,2,0,0,50.38406667
07-08-2017 19:00,85.1,58,19,1140,2,0,0,47.41811667
07-08-2017 20:00,84.6,65,20,1200,2,0,0,41.4789
07-08-2017 21:00,82.2,73,21,1260,2,0,0,47.87201667
07-08-2017 22:00,80.8,77,22,1320,2,0,0,45.89183333
07-08-2017 23:00,79.3,79,23,1380,2,0,0,35.06126667
08-08-2017 00:00,77.9,84,0,0,3,0,0,30.23946667
08-08-2017 01:00,76.6,90,1,60,3,0,0,28.62915
08-08-2017 02:00,75.7,92,2,120,3,0,0,17.395
08-08-2017 03:00,75.7,92,3,180,3,0,0,20.86028333
08-08-2017 04:00,75.7,93,4,240,3,0,0,17.07383333
08-08-2017 05:00,75.7,93,5,300,3,0,0,16.74175
08-08-2017 06:00,75.7,93,6,360,3,0,0,18.62093333
08-08-2017 07:00,75.7,92,7,420,3,0,0,18.6737
08-08-2017 08:00,75.7,92,8,480,3,0,0,19.67656667
08-08-2017 09:00,78.4,83,9,540,3,0,0,19.03633333
08-08-2017 10:00,79.5,81,10,600,3,0,0,19.63716667
08-08-2017 11:00,81.1,74,11,660,3,0,0,22.42921667
08-08-2017 12:00,82.8,66,12,720,3,0,0,26.40378333
08-08-2017 13:00,84.7,63,13,780,3,0,0,37.35686667
08-08-2017 14:00,86,60,14,840,3,0,0,43.1263
08-08-2017 15:00,88,49,15,900,3,0,0,52.37731667
08-08-2017 16:00,88.9,50,16,960,3,0,0,49.73813333
08-08-2017 17:00,89.8,46,17,1020,3,0,0,52.3488
08-08-2017 18:00,89.8,47,18,1080,3,0,0,58.52611667
08-08-2017 19:00,89.8,48,19,1140,3,0,0,51.77928333
08-08-2017 20:00,89.4,49,20,1200,3,0,0,50.08213333
08-08-2017 21:00,87.8,54,21,1260,3,0,0,48.86003333
08-08-2017 22:00,86.7,57,22,1320,3,0,0,53.46075
08-08-2017 23:00,85.5,61,23,1380,3,0,0,46.28468333
09-08-2017 00:00,83.8,67,0,0,4,0,0,33.48203333
09-08-2017 01:00,82,72,1,60,4,0,0,29.12268333
09-08-2017 02:00,79.9,75,2,120,4,0,0,25.62306667
09-08-2017 03:00,78.4,81,3,180,4,0,0,26.03805
09-08-2017 04:00,77.9,81,4,240,4,0,0,23.6955
09-08-2017 05:00,77.2,86,5,300,4,0,0,19.90541667
09-08-2017 06:00,75.7,91,6,360,4,0,0,20.51946667
09-08-2017 07:00,75.7,92,7,420,4,0,0,20.00843333
09-08-2017 08:00,75.7,91,8,480,4,0,0,18.57173333
09-08-2017 09:00,78.8,78,9,540,4,0,0,23.22528333
09-08-2017 10:00,81,72,10,600,4,0,0,29.33013333
09-08-2017 11:00,82,64,11,660,4,0,0,29.49585
09-08-2017 12:00,84,63,12,720,4,0,0,36.03091667
09-08-2017 13:00,86.2,52,13,780,4,0,0,40.4045
09-08-2017 14:00,88.3,48,14,840,4,0,0,47.02858333
09-08-2017 15:00,90,40,15,900,4,0,0,55.4482
09-08-2017 16:00,91.2,36,16,960,4,0,0,58.47608333
09-08-2017 17:00,92.5,33,17,1020,4,0,0,68.1813
09-08-2017 18:00,93.7,32,18,1080,4,0,0,61.51295
09-08-2017 19:00,92.8,33,19,1140,4,0,0,59.58051667
09-08-2017 20:00,91.4,38,20,1200,4,0,0,56.51036667
09-08-2017 21:00,90,48,21,1260,4,0,0,56.01345
09-08-2017 22:00,88.3,52,22,1320,4,0,0,53.98466667
09-08-2017 23:00,86.7,58,23,1380,4,0,0,48.18926667
10-08-2017 00:00,85.5,62,0,0,5,0,0,34.01558333
10-08-2017 01:00,84.4,65,1,60,5,0,0,28.20301667
10-08-2017 02:00,83.8,69,2,120,5,0,0,25.47688333
10-08-2017 03:00,82.9,75,3,180,5,0,0,26.89916667
10-08-2017 04:00,82,76,4,240,5,0,0,26.22805
10-08-2017 05:00,80.2,81,5,300,5,0,0,24.59233333
10-08-2017 06:00,78.3,82,6,360,5,0,0,19.32213333
10-08-2017 07:00,77.4,86,7,420,5,0,0,20.22398333
10-08-2017 08:00,79.2,81,8,480,5,0,0,16.31298333
10-08-2017 09:00,81,76,9,540,5,0,0,23.9561
10-08-2017 10:00,83.3,71,10,600,5,0,0,29.60546667
10-08-2017 11:00,86,60,11,660,5,0,0,36.6002
10-08-2017 12:00,89.1,52,12,720,5,0,0,40.83153333
10-08-2017 13:00,91.4,45,13,780,5,0,0,43.96118333
10-08-2017 14:00,93.2,39,14,840,5,0,0,50.85896667
10-08-2017 15:00,94.5,36,15,900,5,0,0,63.10816667
10-08-2017 16:00,94.6,37,16,960,5,0,0,69.9488
10-08-2017 17:00,95.9,34,17,1020,5,0,0,72.30871667
10-08-2017 18:00,96.6,34,18,1080,5,0,0,71.36253333
10-08-2017 19:00,94.1,51,19,1140,5,0,0,70.9404
10-08-2017 20:00,91.8,50,20,1200,5,0,0,71.07588333
10-08-2017 21:00,90.5,52,21,1260,5,0,0,65.89955
10-08-2017 22:00,90,53,22,1320,5,0,0,61.27931667
10-08-2017 23:00,88.7,58,23,1380,5,0,0,53.7021
11-08-2017 00:00,87.4,60,0,0,6,0,0,40.71473333
11-08-2017 01:00,85.8,67,1,60,6,0,0,33.58358333
11-08-2017 02:00,84,69,2,120,6,0,0,32.69881667
11-08-2017 03:00,82.9,71,3,180,6,0,0,29.30483333
11-08-2017 04:00,81.7,74,4,240,6,0,0,30.47595
11-08-2017 05:00,81,75,5,300,6,0,0,24.9857
11-08-2017 06:00,78.4,76,6,360,6,0,0,21.62655
11-08-2017 07:00,78.1,76,7,420,6,0,0,21.58978333
11-08-2017 08:00,77.9,75,8,480,6,0,0,18.64718333
11-08-2017 09:00,81,69,9,540,6,0,0,23.56251667
11-08-2017 10:00,83.3,62,10,600,6,0,0,31.5651
11-08-2017 11:00,86.4,55,11,660,6,0,0,40.83916667
11-08-2017 12:00,88.7,54,12,720,6,0,0,51.85508333
11-08-2017 13:00,90.1,49,13,780,6,0,0,53.10495
11-08-2017 14:00,93,42,14,840,6,0,0,49.90255
11-08-2017 15:00,93.9,40,15,900,6,0,0,52.97056667
11-08-2017 16:00,95.4,35,16,960,6,0,0,61.58985
11-08-2017 17:00,95.7,34,17,1020,6,0,0,73.98333333
11-08-2017 18:00,95.9,33,18,1080,6,0,0,74.75788333
11-08-2017 19:00,95.9,33,19,1140,6,0,0,68.47633333
11-08-2017 20:00,95.4,36,20,1200,6,0,0,67.51858333
11-08-2017 21:00,93.9,41,21,1260,6,0,0,60.01306667
11-08-2017 22:00,93.4,45,22,1320,6,0,0,58.96751667
11-08-2017 23:00,89.8,58,23,1380,6,0,0,48.19126667
12-08-2017 00:00,87.8,63,0,0,7,1,0,40.71435
12-08-2017 01:00,86.4,67,1,60,7,1,0,34.78321667
12-08-2017 02:00,85.5,65,2,120,7,1,0,33.18323333
12-08-2017 03:00,83.8,70,3,180,7,1,0,28.87248333
12-08-2017 04:00,82.6,74,4,240,7,1,0,29.97445
12-08-2017 05:00,81.7,79,5,300,7,1,0,25.4207
12-08-2017 06:00,81.3,83,6,360,7,1,0,21.31975
12-08-2017 07:00,79.5,87,7,420,7,1,0,25.8467
12-08-2017 08:00,79.2,87,8,480,7,1,0,23.27288333
12-08-2017 09:00,81.7,78,9,540,7,1,0,37.07678333
12-08-2017 10:00,83.5,69,10,600,7,1,0,42.61806667
12-08-2017 11:00,86.7,59,11,660,7,1,0,43.85696667
12-08-2017 12:00,89.1,51,12,720,7,1,0,46.32986667
12-08-2017 13:00,90.5,48,13,780,7,1,0,59.07265
12-08-2017 14:00,92.5,39,14,840,7,1,0,68.74001667
12-08-2017 15:00,94.3,36,15,900,7,1,0,71.27208333
12-08-2017 16:00,96.3,33,16,960,7,1,0,73.17091667
12-08-2017 17:00,96.8,32,17,1020,7,1,0,75.01055
12-08-2017 18:00,97.5,29,18,1080,7,1,0,67.86145
12-08-2017 19:00,96.4,33,19,1140,7,1,0,69.66593333
12-08-2017 20:00,95.7,35,20,1200,7,1,0,67.22891667
12-08-2017 21:00,94.8,38,21,1260,7,1,0,60.6178
12-08-2017 22:00,93.4,43,22,1320,7,1,0,60.7406
12-08-2017 23:00,89.8,56,23,1380,7,1,0,49.22836667
13-08-2017 00:00,87.6,66,0,0,1,1,0,40.21293333
13-08-2017 01:00,85.3,71,1,60,1,1,0,39.63858333
13-08-2017 02:00,84,71,2,120,1,1,0,35.35721667
13-08-2017 03:00,82.8,75,3,180,1,1,0,32.43571667
13-08-2017 04:00,82,79,4,240,1,1,0,29.41148333
13-08-2017 05:00,81.3,81,5,300,1,1,0,28.67693333
13-08-2017 06:00,80.8,85,6,360,1,1,0,23.10115
13-08-2017 07:00,78.3,88,7,420,1,1,0,26.24963333
13-08-2017 08:00,78.1,85,8,480,1,1,0,24.30045
13-08-2017 09:00,80.6,78,9,540,1,1,0,34.03665
13-08-2017 10:00,82.6,69,10,600,1,1,0,42.02521667
13-08-2017 11:00,86,58,11,660,1,1,0,53.16713333
13-08-2017 12:00,88.2,49,12,720,1,1,0,50.9023
13-08-2017 13:00,90.5,44,13,780,1,1,0,55.86218333
13-08-2017 14:00,92.7,35,14,840,1,1,0,61.76326667
13-08-2017 15:00,93.7,34,15,900,1,1,0,69.46035
13-08-2017 16:00,95.9,31,16,960,1,1,0,72.5557
13-08-2017 17:00,96.1,30,17,1020,1,1,0,73.14758333
13-08-2017 18:00,97.5,30,18,1080,1,1,0,74.59421667
13-08-2017 19:00,97.2,30,19,1140,1,1,0,75.73965
13-08-2017 20:00,96.1,32,20,1200,1,1,0,77.25773333
13-08-2017 21:00,95,36,21,1260,1,1,0,64.21103333
13-08-2017 22:00,91.6,47,22,1320,1,1,0,59.1944
13-08-2017 23:00,88.7,56,23,1380,1,1,0,50.68785
14-08-2017 00:00,86.2,66,0,0,2,0,0,41.15653333
14-08-2017 01:00,84.2,72,1,60,2,0,0,39.63075
14-08-2017 02:00,82.9,77,2,120,2,0,0,32.8829
14-08-2017 03:00,82.4,79,3,180,2,0,0,31.7218
14-08-2017 04:00,81.9,80,4,240,2,0,0,30.19968333
14-08-2017 05:00,82.8,77,5,300,2,0,0,26.89271667
14-08-2017 06:00,81.3,81,6,360,2,0,0,25.22636667
14-08-2017 07:00,79.2,83,7,420,2,0,0,24.49563333
14-08-2017 08:00,77.7,85,8,480,2,0,0,24.42823333
14-08-2017 09:00,79.2,80,9,540,2,0,0,27.06988333
14-08-2017 10:00,81.3,71,10,600,2,0,0,32.85395
14-08-2017 11:00,83.8,59,11,660,2,0,0,41.35713333
14-08-2017 12:00,86.5,52,12,720,2,0,0,45.51258333
14-08-2017 13:00,88.9,49,13,780,2,0,0,48.83411667
14-08-2017 14:00,90.5,42,14,840,2,0,0,55.94633333
14-08-2017 15:00,92.7,38,15,900,2,0,0,61.52728333
14-08-2017 16:00,95.2,32,16,960,2,0,0,64.10166667
14-08-2017 17:00,95.7,31,17,1020,2,0,0,65.00005
14-08-2017 18:00,97.3,27,18,1080,2,0,0,66.43576667
14-08-2017 19:00,96.8,30,19,1140,2,0,0,74.97973333
14-08-2017 20:00,96.3,30,20,1200,2,0,0,72.03691667
14-08-2017 21:00,94.8,35,21,1260,2,0,0,72.07115
14-08-2017 22:00,91.4,44,22,1320,2,0,0,61.29706667
14-08-2017 23:00,87.6,60,23,1380,2,0,0,53.64031667
15-08-2017 00:00,84.9,66,0,0,3,0,0,41.14175
15-08-2017 01:00,82.9,74,1,60,3,0,0,35.4499
15-08-2017 02:00,82,76,2,120,3,0,0,34.19233333
15-08-2017 03:00,81.5,81,3,180,3,0,0,33.70778333
15-08-2017 04:00,80.8,84,4,240,3,0,0,29.41036667
15-08-2017 05:00,78.8,86,5,300,3,0,0,28.0348
15-08-2017 06:00,78.1,86,6,360,3,0,0,24.79201667
15-08-2017 07:00,78.4,80,7,420,3,0,0,24.76475
15-08-2017 08:00,80.1,78,8,480,3,0,0,21.86698333
15-08-2017 09:00,80.8,77,9,540,3,0,0,30.85338333
15-08-2017 10:00,82.2,72,10,600,3,0,0,39.57781667
15-08-2017 11:00,84,61,11,660,3,0,0,38.87345
15-08-2017 12:00,86.2,58,12,720,3,0,0,50.79511667
15-08-2017 13:00,88.9,49,13,780,3,0,0,49.88266667
15-08-2017 14:00,90.9,44,14,840,3,0,0,59.62643333
15-08-2017 15:00,93.4,37,15,900,3,0,0,63.75466667
15-08-2017 16:00,95.5,36,16,960,3,0,0,70.96481667
15-08-2017 17:00,96.3,32,17,1020,3,0,0,69.65086667
15-08-2017 18:00,97,30,18,1080,3,0,0,72.33828333
15-08-2017 19:00,97.7,32,19,1140,3,0,0,68.28758333
15-08-2017 20:00,94.6,39,20,1200,3,0,0,65.17488333
15-08-2017 21:00,92.1,48,21,1260,3,0,0,64.36216667
15-08-2017 22:00,89.6,53,22,1320,3,0,0,61.1153
15-08-2017 23:00,87.6,60,23,1380,3,0,0,51.57908333
16-08-2017 00:00,85.6,69,0,0,4,0,0,45.00356667
16-08-2017 01:00,83.8,75,1,60,4,0,0,36.01631667
16-08-2017 02:00,82.6,80,2,120,4,0,0,37.63203333
16-08-2017 03:00,82.6,80,3,180,4,0,0,34.36635
16-08-2017 04:00,82.6,80,4,240,4,0,0,33.64978333
16-08-2017 05:00,83.1,81,5,300,4,0,0,27.75265
16-08-2017 06:00,82,84,6,360,4,0,0,32.7667
16-08-2017 07:00,80.8,83,7,420,4,0,0,25.94956667
16-08-2017 08:00,81.1,82,8,480,4,0,0,28.70801667
16-08-2017 09:00,82.8,76,9,540,4,0,0,31.89235
16-08-2017 10:00,83.7,72,10,600,4,0,0,43.16946667
16-08-2017 11:00,85.1,61,11,660,4,0,0,46.90061667
16-08-2017 12:00,87.3,55,12,720,4,0,0,48.4174
16-08-2017 13:00,90,50,13,780,4,0,0,51.33845
16-08-2017 14:00,91,45,14,840,4,0,0,55.02708333
16-08-2017 15:00,93.7,38,15,900,4,0,0,61.5932
16-08-2017 16:00,95.2,36,16,960,4,0,0,65.29931667
16-08-2017 17:00,96.3,33,17,1020,4,0,0,75.93798333
16-08-2017 18:00,97.2,31,18,1080,4,0,0,72.34281667
16-08-2017 19:00,98.1,30,19,1140,4,0,0,74.25518333
16-08-2017 20:00,95.7,37,20,1200,4,0,0,69.33276667
16-08-2017 21:00,92.7,47,21,1260,4,0,0,67.91431667
16-08-2017 22:00,90.1,53,22,1320,4,0,0,58.61118333
16-08-2017 23:00,87.6,60,23,1380,4,0,0,54.26586667
17-08-2017 00:00,85.6,71,0,0,5,0,0,50.14566667
17-08-2017 01:00,84.2,75,1,60,5,0,0,45.56668333
17-08-2017 02:00,83.7,78,2,120,5,0,0,43.06028333
17-08-2017 03:00,83.5,81,3,180,5,0,0,34.57565
17-08-2017 04:00,83.1,82,4,240,5,0,0,33.57845
17-08-2017 05:00,83.1,82,5,300,5,0,0,32.459
17-08-2017 06:00,83.1,79,6,360,5,0,0,22.91251667
17-08-2017 07:00,83.5,77,7,420,5,0,0,26.3834
17-08-2017 08:00,81.9,81,8,480,5,0,0,29.01598333
17-08-2017 09:00,83.1,79,9,540,5,0,0,28.5054
17-08-2017 10:00,84.2,73,10,600,5,0,0,31.04646667
17-08-2017 11:00,85.6,64,11,660,5,0,0,45.70286667
17-08-2017 12:00,88.3,51,12,720,5,0,0,46.79085
17-08-2017 13:00,90.9,48,13,780,5,0,0,54.11738333
17-08-2017 14:00,92.7,41,14,840,5,0,0,55.0407
17-08-2017 15:00,95.2,31,15,900,5,0,0,56.06755
17-08-2017 16:00,95.9,32,16,960,5,0,0,59.91435
17-08-2017 17:00,96.8,29,17,1020,5,0,0,64.91526667
17-08-2017 18:00,98.4,29,18,1080,5,0,0,68.93293333
17-08-2017 19:00,97.5,29,19,1140,5,0,0,69.99561667
17-08-2017 20:00,96.4,31,20,1200,5,0,0,74.595
17-08-2017 21:00,94.8,38,21,1260,5,0,0,64.08563333
17-08-2017 22:00,92.3,42,22,1320,5,0,0,58.92208333
17-08-2017 23:00,89.2,54,23,1380,5,0,0,56.31576667
18-08-2017 00:00,87.3,61,0,0,6,0,0,46.42511667
18-08-2017 01:00,85.6,65,1,60,6,0,0,35.45426667
18-08-2017 02:00,83.5,73,2,120,6,0,0,36.98765
18-08-2017 03:00,81.9,79,3,180,6,0,0,32.83341667
18-08-2017 04:00,81.1,83,4,240,6,0,0,31.19395
18-08-2017 05:00,79.9,83,5,300,6,0,0,28.27601667
18-08-2017 06:00,79,83,6,360,6,0,0,24.3688
18-08-2017 07:00,79,84,7,420,6,0,0,24.02158333
18-08-2017 08:00,78.6,83,8,480,6,0,0,23.044
18-08-2017 09:00,80.8,79,9,540,6,0,0,26.24771667
18-08-2017 10:00,82.6,72,10,600,6,0,0,35.0123
18-08-2017 11:00,85.5,60,11,660,6,0,0,43.82628333
18-08-2017 12:00,88.2,53,12,720,6,0,0,47.41205
18-08-2017 13:00,90.7,44,13,780,6,0,0,46.91293333
18-08-2017 14:00,93.4,35,14,840,6,0,0,53.2863
18-08-2017 15:00,96.3,34,15,900,6,0,0,57.54285
18-08-2017 16:00,97,30,16,960,6,0,0,70.66833333
18-08-2017 17:00,98.4,27,17,1020,6,0,0,79.35375
18-08-2017 18:00,98.6,28,18,1080,6,0,0,72.31373333
18-08-2017 19:00,98.2,29,19,1140,6,0,0,73.61735
18-08-2017 20:00,96.8,29,20,1200,6,0,0,69.34693333
18-08-2017 21:00,95.5,31,21,1260,6,0,0,65.03291667
18-08-2017 22:00,94.3,35,22,1320,6,0,0,58.65571667
18-08-2017 23:00,91.9,48,23,1380,6,0,0,53.17675
19-08-2017 00:00,88,60,0,0,7,1,0,43.69471667
19-08-2017 01:00,86.4,59,1,60,7,1,0,38.99726667
19-08-2017 02:00,84.6,64,2,120,7,1,0,34.95708333
19-08-2017 03:00,83.3,66,3,180,7,1,0,32.72701667
19-08-2017 04:00,82,73,4,240,7,1,0,29.5832
19-08-2017 05:00,81.1,79,5,300,7,1,0,26.8411
19-08-2017 06:00,80.1,84,6,360,7,1,0,25.1474
19-08-2017 07:00,78.4,84,7,420,7,1,0,21.81975
19-08-2017 08:00,78.1,83,8,480,7,1,0,29.24923333
19-08-2017 09:00,80.1,77,9,540,7,1,0,38.11218333
19-08-2017 10:00,82.8,64,10,600,7,1,0,50.39776667
19-08-2017 11:00,85.5,55,11,660,7,1,0,47.20163333
19-08-2017 12:00,89.4,45,12,720,7,1,0,53.64291667
19-08-2017 13:00,92.7,39,13,780,7,1,0,61.56993333
19-08-2017 14:00,95.2,31,14,840,7,1,0,62.81438333
19-08-2017 15:00,95.2,29,15,900,7,1,0,70.85238333
19-08-2017 16:00,96.8,31,16,960,7,1,0,75.81071667
19-08-2017 17:00,97.9,29,17,1020,7,1,0,70.4169
19-08-2017 18:00,98.1,25,18,1080,7,1,0,67.64958333
19-08-2017 19:00,97.3,29,19,1140,7,1,0,64.33936667
19-08-2017 20:00,97.2,30,20,1200,7,1,0,63.41326667
19-08-2017 21:00,95.5,34,21,1260,7,1,0,64.96156667
19-08-2017 22:00,93.7,33,22,1320,7,1,0,54.06173333
19-08-2017 23:00,92.1,37,23,1380,7,1,0,51.47025
20-08-2017 00:00,88.9,49,0,0,1,1,0,42.72741667
20-08-2017 01:00,86.9,53,1,60,1,1,0,37.82885
20-08-2017 02:00,84.9,59,2,120,1,1,0,36.92245
20-08-2017 03:00,83.3,65,3,180,1,1,0,28.68148333
